id	bloque (no traducir)	titulo	cuerpo	enlace
151	Democracia Social	Tases universitaries accesibles pa toes y toos	"Nun pue concebise una tresformación fonda de la sociedá ensin una participación destacada de les universidaes. Cola nuestra propuesta queremos crear les condiciones que favorezan la sinerxa imprescindible ente l’esfuerzu científicu y docente que se realiza nelles y la meyora na vida de toles persones del nuestru país. Por ello, proponemos:

- Garantizar l’accesu universal a cualquier nivel de los estudios superiores, con una reducción de les tases y un aumentu de les beques, de forma que naide quede escluíu por razones socioeconómiques.
- Va ser fundamental el compromisu social de les universidaes y que’l mapa de titulaciones y la I+D+i apuesten por llínies de docencia y investigación orientaes al bienestar de les persones y con capacidá para xenerar un retornu al conxuntu de la sociedá.
- Va impulsase la coordinación ente los niveles autonómicu y estatal, como tamién la collaboración colos centros de secundaria y de Formación Profesional."	http://lasonrisadeunpais.es/fb-share/programa/ast/151.html
152	Democracia Social	Enseñanza a lo llargo de tola vida: enseñanza p’adultos	"Vamos ampliar el númberu de centros educativos públicos qu’imparten enseñances nes modalidaes de nocturnu, a distancia y pa persones adultes.

Recuperaremos horarios flexibles y adecuaos a la impartición de la docencia nos Centros d’Enseñanza pa Persones Adultes (CEPA), pa posibilitar d’esta manera tanto l’aprendizaxe a lo llargo de la vida como la conciliación de la vida familiar y llaboral. Y vamos recuperar igualmente la orientación psicopedagóxica nos CEPA, que se va facer en coordinación colos axentes sociales del entornu. Vamos ellaborar de forma participativa un Plan d’Educación de Persones Adultes, qu’incluya enseñances como l’alfabetización tecnolóxica y los idiomes, según la demanda social. Con esti plan van recuperase les plantiyes en función de les necesidaes reales de la ufierta educativa.

Tolo anterior va realizase intentando garantizar la cooperación y la coordinación de la enseñanza de persones adultes colos conceyos adheríos (Carta d’Adhesión), pa promover un trabayu conxuntu y orientáu a la población local."	http://lasonrisadeunpais.es/fb-share/programa/ast/152.html
153	Democracia Social	Reforma universitaria participativa	"Vamos abrir a la participación les instituciones universitaries como pasu previu a toa esta reforma:

- Van aumentase les encuestes d’evaluación a tolos niveles de la xestión y a tolos miembros de la comunidá universitaria.
- Van incluise la participación nos departamentos de calidá y van implementase programes de collaboración de los sectores universitarios con otros centros educativos y cola sociedá civil.

Vamos fomentar esa cooperación dientro del sistema cola puesta en marcha d’un procesu participativu de reforma de la universidá, qu’asocie la consecución de financiación extra cola culminación d’unos oxetivos acordaos mutuamente.

Na práctica, amás de la financiación xeneral derivada de les tresferencies a les comunidaes autónomes, l’Estáu va dar una financiación complementaria p’apoyar a aquelles universidaes qu’apuesten por aumentar l’impactu social de les investigaciones o implanten midíes pa meyorar les condiciones de conciliación familiar, la igualdá de xéneru, la tresparencia y la democratización institucional.

La estratexa pa cada centru ha revisase anualmente en función de los oxetivos acordaos. Estos oxetivos nun tienen necesariamente qu’implementase de la mesma manera, sinón que puen variar según les necesidaes de cada universidá."	http://lasonrisadeunpais.es/fb-share/programa/ast/153.html
154	Democracia Social	Consorciu universitariu pa la xestión de gastos 	"Vamos crear un consorciu universitariu qu’implique a les universidaes públiques, a les comunidaes autónomes y al Gobiernu col fin de reforzar el sistema públicu d’enseñanza y investigación.

Dende esti consorciu va coordinase la creación d’órganos mancomunaos nos ámbitos autonómicu y estatal que compartan gastos na financiación de servicios y recursos: suscripciones online, grandes infraestructures d’investigación, compres de material, optimización o renovación de recursos informáticos."	http://lasonrisadeunpais.es/fb-share/programa/ast/154.html
155	Democracia Social	Fin de la precariedá del profesoráu universitariu	"La reducción de la tasa de reposición (primero al 10 % y depués al 50 %) supunxo un golpe decisivu a la calidá de la enseñanza universitaria. Pa resolver la dramática situación actual, vamos recuperar profesoráu abondo y vamos acabar cola precarización pa que nun se resienta la calidá educativa:

- Vamos reducir la relación alumnu / profesor del 13 / 1 actual a 10 / 1 al final de la llexislatura.
- Vamos establecer por llei’l porcentaxe máximu de profesoráu asociáu que pue haber nuna universidá (10 %), con un tratamientu especial pa los graos de la rama biosanitaria, nos que los asociaos presenten unes característiques especiales.
- Vamos aumentar la tasa de reposición de forma inmediata y incondicionada hasta compensar les pérdides de profesoráu de los últimos años. La tasa nunca va ser inferior al 100 %.
- Vamos promocionar la xubilación parcial voluntaria ente’l funcionariáu mayor de sesenta años, de forma que se puedan dedicar esfuerzos a remocicar les plantiyes ensin perder la experiencia acumulada (Late Career Fellowship)."	http://lasonrisadeunpais.es/fb-share/programa/ast/155.html
156	Democracia Social	Reforma de l’Axencia Nacional d’Evaluación de la Calidá y Acreditación (ANECA)	"Vamos reformar el sistema d’evaluación pa garantizar los oxetivos docentes, investigadores y de divulgación del conocimientu, como los principios d’igualdá y calidá de la enseñanza y l’autonomía universitaria.

Vamos adecuar les evaluaciones a la realidá universitaria, con mecanismos pa la participación de la comunidá universitaria con representantes escoyíos democráticamente.

Vamos incluir evaluaciones esternes con parámetros internacionales complementarios a los que funcionaron hasta’l momentu y adecuados a la lóxica interna de cada disciplina y ária de conocimientu.

L’ANECA va crear un sellu de «Muyer y Ciencia» pa certificar los centros con trayectoria probada na igualdá d’oportunidaes. Ente los criterios pa obtener esti distintivu, va valorase la presencia de muyeres na composición de los comités científicos y académicos, la implementación de protocolos d’actuación contra l’acosu o les contrataciones de personal a partir de criterios d’igualdá nes polítiques de conciliación."	http://lasonrisadeunpais.es/fb-share/programa/ast/156.html
157	Democracia Social	Por una infancia ensin deberes	"Depués de seis hores de xornada llaboral-escolar, les nuestres neñes y los nuestros neños de primaria lleguen a casa pa continuar esa xornada, que pue llegar inclusu hasta les ocho o diez hores dellos díes. Hai munches y distintes formes d’aprender: xugando, imaxinando, creando, dibuxando o desarrollando actividaes extraescolares coles que realmente disfruten.

Por ello, proponemos que na nueva Llei d’ Enseñanza se contemple el descansu y disfrute feliz de los nuestros neños y les nuestres neñes depués de la xornada escolar, y pa conseguilo vamos diseñar un sistema educativu onde se promuevan otru tipu d’enseñances y aprendizaxes. D’esti mou, van facese les xeres escolares na escuela, con un tiempu real pa que se puedan acabar, mientres que’l trabayu que se desenvuelva en casa va ser solo’l que nun diera tiempu a acabar nel ámbitu escolar. Asina, los nuestros neños y les nuestres neñes van poder disfrutar de tiempu lúdicu y de los padres."	http://lasonrisadeunpais.es/fb-share/programa/ast/157.html
158	Democracia Social	Midíes urxentes contra la probitú infantil y la exclusión social	"Vamos desenvolver un Pactu d’Estáu pola Infancia que blinde los derechos de la infancia y l’adolescencia pa garantizar la igualdá d’oportunidaes ente neñes, neños y adolescentes (dada la so condición de vulnerabilidá) y reducir la probitú infantil. Esti pactu va suponer les midíes siguientes:

- Una renta garantizada con revisión al alza en función de los neños y les neñes presentes na unidá familiar. 
- Subíes progresives nel salariu mínimu interprofesional, col oxetivu de llograr algamar los ochocientos euros mensuales nel 2018.
- Desarrollu de planes específicos de formación y activación del empláu destinaos a fomentar la empleabilidá de los adultos con neños, neñes o persones dependientes al so cargu, especialmente nos casos de muyeres con neños al so cargu o adultos de families monoparentales."	http://lasonrisadeunpais.es/fb-share/programa/ast/158.html
159	Democracia Social	Llei de Protección Integral contra la Violencia hacia la Infancia y l’Adolescencia	"Vamos aprobar una Llei de Protección Integral contra la Violencia hacia la Infancia y l’Adolescencia qu’aborde de manera específica les diferentes formes de violencia contra la infancia y l’adolescencia (trata, explotación, bullying, ciber-bullying, segregación, desallugos).

Esta nueva llei va promover l’afondamientu nel conocimientu y el rexistru de les diferentes formes de violencia contra neños, neñes y adolescentes nos ámbitos familiares y extrafamiliares.

La llei va contemplar la creación d’un númberu d’atención telefónica a la infancia, gratuitu, anónimu y seguru pal menor, paecío al esistente pa la denuncia de la violencia machista (016).

Creación de la figura del Defensor del Neñu, la Neña y l’Adolescente, tanto nel ámbitu estatal como nel autonómicu y del conceyu.

Desarrollu de campañes contra la violencia hacia la infancia y l’adolescencia que tengan como referencies espaciales básiques los medios de comunicación, la familia, la escuela, l’atención primaria y los equipos de servicios sociales.

Apoyu alministrativu y económicu activu al acoyimientu familiar (families canguru, families paragües, etcétera) de neños y neñes víctimes de violencia, abandonu o vivencies traumátiques, frente al modelu d’acoyimientu residencial."	http://lasonrisadeunpais.es/fb-share/programa/ast/159.html
160	Democracia Social	Neñes, neños y adolescentes: prioridá de les instituciones	"Vamos dar mayor visibilidá a la infancia nes instituciones coles midíes:

- Creación d’una Comisión Permanente de la Infancia y l’Adolescencia nel Congresu de los Diputaos cola función principal d’evaluar y dar seguimientu al impactu de toles propuestes llexislatives y polítiques públiques relatives a esti sector de la población.
- Creación del Conseyu de Participación Infantil y Adolescente con calter estatal.
- Reforma del actual Observatoriu de la Infancia, cola representación de la infancia y adolescencia, pa meyorar los competencies d’investigación de la realidá social del colectivu y la so capacidá d’incidencia nes polítiques públiques. Esti observatoriu va velar por una mayor visibilidá de los neños, neñes y adolescentes nes estadístiques oficiales."	http://lasonrisadeunpais.es/fb-share/programa/ast/160.html
